"bldg","y","defects","poor","race.x","floor","dist","borough","numunits","stories","race.y","personrm","housewgt","sequenceno","under6","cd","unitflr2","regext","totincom2","subsidy","housing","poverty","povertyx2","extwin4_2","extflr5_2","intcrack2","inthole2","intpeel_cat","intleak2","duration","board2","struct","old","help","rodent2","foreign","dilap","black_Mean","board2_Mean","foreign_Mean","help_Mean","hispanic_Mean","old_Mean","poverty_Mean","povertyx2_Mean","pubhous_Mean","regext_Mean","struct_Mean","dilap_Mean","ownhous_Mean","duration_Mean","extwin4_2_Mean","extflr5_2_Mean","intcrack2_Mean","inthole2_Mean","intleak2_Mean","vacrate"
5551,0,0,5,1,7,35,3,12,5,1,0.75,210.64035,397664,2,35,7,1,120000,NA,3,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0.33,0.38,0.46,0.79,0.39,0.86,0.31,0.52,0.07,0.68,0.59,0.02,0.09,14.02,0.02,0.03,0.24,0.13,0.29,0.06
5551,0,0,5,1,7,35,3,12,5,2,0.5,173.08731,825975,1,35,7,0,195000,NA,3,0,0,0,0,0,0,0,0,6,0,1,1,1,0,0,0,0.33,0.38,0.46,0.79,0.39,0.86,0.31,0.52,0.07,0.68,0.59,0.02,0.09,14.02,0.02,0.03,0.24,0.13,0.29,0.06
5551,0,0,5,1,7,35,3,12,5,1,0.4,178.76955,787436,1,35,7,1,80000,0,2,0,0,0,0,1,0,0,1,34,0,1,1,1,0,0,0,0.33,0.38,0.46,0.79,0.39,0.86,0.31,0.52,0.07,0.68,0.59,0.02,0.09,14.02,0.02,0.03,0.24,0.13,0.29,0.06
5551,0,0,5,1,7,35,3,12,5,1,0.25,184.05591,439567,1,35,7,1,14400,1,2,0,1,0,0,0,0,0,0,33,0,1,1,1,0,0,0,0.33,0.38,0.46,0.79,0.39,0.86,0.31,0.52,0.07,0.68,0.59,0.02,0.09,14.02,0.02,0.03,0.24,0.13,0.29,0.06
5551,0,1,1.5,1,7,35,3,12,5,1,0.75,210.64035,397664,2,35,7,1,120000,NA,3,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0.33,0.38,0.46,0.79,0.39,0.86,0.31,0.52,0.07,0.68,0.59,0.02,0.09,14.02,0.02,0.03,0.24,0.13,0.29,0.06
5551,0,1,1.5,1,7,35,3,12,5,2,0.5,173.08731,825975,1,35,7,0,195000,NA,3,0,0,0,0,0,0,0,0,6,0,1,1,1,0,0,0,0.33,0.38,0.46,0.79,0.39,0.86,0.31,0.52,0.07,0.68,0.59,0.02,0.09,14.02,0.02,0.03,0.24,0.13,0.29,0.06
5551,0,1,1.5,1,7,35,3,12,5,1,0.4,178.76955,787436,1,35,7,1,80000,0,2,0,0,0,0,1,0,0,1,34,0,1,1,1,0,0,0,0.33,0.38,0.46,0.79,0.39,0.86,0.31,0.52,0.07,0.68,0.59,0.02,0.09,14.02,0.02,0.03,0.24,0.13,0.29,0.06
5551,0,1,1.5,1,7,35,3,12,5,1,0.25,184.05591,439567,1,35,7,1,14400,1,2,0,1,0,0,0,0,0,0,33,0,1,1,1,0,0,0,0.33,0.38,0.46,0.79,0.39,0.86,0.31,0.52,0.07,0.68,0.59,0.02,0.09,14.02,0.02,0.03,0.24,0.13,0.29,0.06
5567,0,1,5,4,5,35,3,9,5,4,0.33,254.11404,379847,1,35,5,0,0,0,2,1,1,0,0,0,0,0,0,17,0,0,1,1,0,1,0,0.33,0.38,0.46,0.79,0.39,0.86,0.31,0.52,0.07,0.68,0.59,0.02,0.09,14.02,0.02,0.03,0.24,0.13,0.29,0.06
5571,NA,2,3,4,6,35,3,10,5,4,1,185.13285,37121,1,35,5,1,34768,0,2,0,1,0,0,0,0,0,1,37,0,0,1,0,1,1,0,0.33,0.38,0.46,0.79,0.39,0.86,0.31,0.52,0.07,0.68,0.59,0.02,0.09,14.02,0.02,0.03,0.24,0.13,0.29,0.06
5571,NA,2,3,4,6,35,3,10,5,4,1,175.78075,853824,1,35,5,0,71080,0,2,0,0,0,0,0,0,0,1,13,0,0,1,1,1,1,0,0.33,0.38,0.46,0.79,0.39,0.86,0.31,0.52,0.07,0.68,0.59,0.02,0.09,14.02,0.02,0.03,0.24,0.13,0.29,0.06
5571,NA,2,3,4,6,35,3,10,5,4,0.8,185.13285,425911,2,35,5,0,16000,0,2,1,1,0,0,0,0,0,1,21,0,0,1,1,1,1,0,0.33,0.38,0.46,0.79,0.39,0.86,0.31,0.52,0.07,0.68,0.59,0.02,0.09,14.02,0.02,0.03,0.24,0.13,0.29,0.06
5571,NA,2,3,4,6,35,3,10,5,4,0.75,165.78515,269199,1,35,6,NA,48000,NA,2,0,0,0,0,NA,NA,NA,NA,2,NA,NA,1,NA,NA,NA,0,0.33,0.38,0.46,0.79,0.39,0.86,0.31,0.52,0.07,0.68,0.59,0.02,0.09,14.02,0.02,0.03,0.24,0.13,0.29,0.06
5571,1,2,3,4,5,35,3,10,5,4,1,185.13285,37121,1,35,5,1,34768,0,2,0,1,0,0,0,0,0,1,37,0,0,1,0,1,1,0,0.33,0.38,0.46,0.79,0.39,0.86,0.31,0.52,0.07,0.68,0.59,0.02,0.09,14.02,0.02,0.03,0.24,0.13,0.29,0.06
5571,1,2,3,4,5,35,3,10,5,4,1,175.78075,853824,1,35,5,0,71080,0,2,0,0,0,0,0,0,0,1,13,0,0,1,1,1,1,0,0.33,0.38,0.46,0.79,0.39,0.86,0.31,0.52,0.07,0.68,0.59,0.02,0.09,14.02,0.02,0.03,0.24,0.13,0.29,0.06
5571,1,2,3,4,5,35,3,10,5,4,0.8,185.13285,425911,2,35,5,0,16000,0,2,1,1,0,0,0,0,0,1,21,0,0,1,1,1,1,0,0.33,0.38,0.46,0.79,0.39,0.86,0.31,0.52,0.07,0.68,0.59,0.02,0.09,14.02,0.02,0.03,0.24,0.13,0.29,0.06
5571,1,2,3,4,5,35,3,10,5,4,0.75,165.78515,269199,1,35,6,NA,48000,NA,2,0,0,0,0,NA,NA,NA,NA,2,NA,NA,1,NA,NA,NA,0,0.33,0.38,0.46,0.79,0.39,0.86,0.31,0.52,0.07,0.68,0.59,0.02,0.09,14.02,0.02,0.03,0.24,0.13,0.29,0.06
5571,1,2,4,4,5,35,3,10,5,4,1,185.13285,37121,1,35,5,1,34768,0,2,0,1,0,0,0,0,0,1,37,0,0,1,0,1,1,0,0.33,0.38,0.46,0.79,0.39,0.86,0.31,0.52,0.07,0.68,0.59,0.02,0.09,14.02,0.02,0.03,0.24,0.13,0.29,0.06
5571,1,2,4,4,5,35,3,10,5,4,1,175.78075,853824,1,35,5,0,71080,0,2,0,0,0,0,0,0,0,1,13,0,0,1,1,1,1,0,0.33,0.38,0.46,0.79,0.39,0.86,0.31,0.52,0.07,0.68,0.59,0.02,0.09,14.02,0.02,0.03,0.24,0.13,0.29,0.06
5571,1,2,4,4,5,35,3,10,5,4,0.8,185.13285,425911,2,35,5,0,16000,0,2,1,1,0,0,0,0,0,1,21,0,0,1,1,1,1,0,0.33,0.38,0.46,0.79,0.39,0.86,0.31,0.52,0.07,0.68,0.59,0.02,0.09,14.02,0.02,0.03,0.24,0.13,0.29,0.06
5571,1,2,4,4,5,35,3,10,5,4,0.75,165.78515,269199,1,35,6,NA,48000,NA,2,0,0,0,0,NA,NA,NA,NA,2,NA,NA,1,NA,NA,NA,0,0.33,0.38,0.46,0.79,0.39,0.86,0.31,0.52,0.07,0.68,0.59,0.02,0.09,14.02,0.02,0.03,0.24,0.13,0.29,0.06
5571,1,2,5,4,5,35,3,10,5,4,1,185.13285,37121,1,35,5,1,34768,0,2,0,1,0,0,0,0,0,1,37,0,0,1,0,1,1,0,0.33,0.38,0.46,0.79,0.39,0.86,0.31,0.52,0.07,0.68,0.59,0.02,0.09,14.02,0.02,0.03,0.24,0.13,0.29,0.06
5571,1,2,5,4,5,35,3,10,5,4,1,175.78075,853824,1,35,5,0,71080,0,2,0,0,0,0,0,0,0,1,13,0,0,1,1,1,1,0,0.33,0.38,0.46,0.79,0.39,0.86,0.31,0.52,0.07,0.68,0.59,0.02,0.09,14.02,0.02,0.03,0.24,0.13,0.29,0.06
5571,1,2,5,4,5,35,3,10,5,4,0.8,185.13285,425911,2,35,5,0,16000,0,2,1,1,0,0,0,0,0,1,21,0,0,1,1,1,1,0,0.33,0.38,0.46,0.79,0.39,0.86,0.31,0.52,0.07,0.68,0.59,0.02,0.09,14.02,0.02,0.03,0.24,0.13,0.29,0.06
5571,1,2,5,4,5,35,3,10,5,4,0.75,165.78515,269199,1,35,6,NA,48000,NA,2,0,0,0,0,NA,NA,NA,NA,2,NA,NA,1,NA,NA,NA,0,0.33,0.38,0.46,0.79,0.39,0.86,0.31,0.52,0.07,0.68,0.59,0.02,0.09,14.02,0.02,0.03,0.24,0.13,0.29,0.06
5572,0,3,7,4,5,35,3,11,5,3,0.75,145.30609,516604,1,35,5,0,7600,1,2,1,1,0,0,0,0,0,0,5,0,0,1,0,1,1,0,0.33,0.38,0.46,0.79,0.39,0.86,0.31,0.52,0.07,0.68,0.59,0.02,0.09,14.02,0.02,0.03,0.24,0.13,0.29,0.06
5572,0,3,7,4,5,35,3,11,5,4,0.33,212.45747,530577,1,35,5,1,0,0,2,1,1,0,0,0,0,0,0,10,1,1,1,0,0,1,0,0.33,0.38,0.46,0.79,0.39,0.86,0.31,0.52,0.07,0.68,0.59,0.02,0.09,14.02,0.02,0.03,0.24,0.13,0.29,0.06
5572,0,3,7,4,5,35,3,11,5,4,0.33,224.72588,127121,1,35,5,1,7300,0,2,1,1,0,0,0,0,NA,0,9,1,1,1,0,1,1,0,0.33,0.38,0.46,0.79,0.39,0.86,0.31,0.52,0.07,0.68,0.59,0.02,0.09,14.02,0.02,0.03,0.24,0.13,0.29,0.06
5572,0,3,7,4,5,35,3,11,5,4,0.75,165.78515,328438,1,35,5,1,6500,1,2,1,1,0,0,1,0,0,1,17,1,0,1,1,0,1,0,0.33,0.38,0.46,0.79,0.39,0.86,0.31,0.52,0.07,0.68,0.59,0.02,0.09,14.02,0.02,0.03,0.24,0.13,0.29,0.06
5572,1,0,6,4,5,35,3,11,5,3,0.75,145.30609,516604,1,35,5,0,7600,1,2,1,1,0,0,0,0,0,0,5,0,0,1,0,1,1,0,0.33,0.38,0.46,0.79,0.39,0.86,0.31,0.52,0.07,0.68,0.59,0.02,0.09,14.02,0.02,0.03,0.24,0.13,0.29,0.06
5572,1,0,6,4,5,35,3,11,5,4,0.33,212.45747,530577,1,35,5,1,0,0,2,1,1,0,0,0,0,0,0,10,1,1,1,0,0,1,0,0.33,0.38,0.46,0.79,0.39,0.86,0.31,0.52,0.07,0.68,0.59,0.02,0.09,14.02,0.02,0.03,0.24,0.13,0.29,0.06
5572,1,0,6,4,5,35,3,11,5,4,0.33,224.72588,127121,1,35,5,1,7300,0,2,1,1,0,0,0,0,NA,0,9,1,1,1,0,1,1,0,0.33,0.38,0.46,0.79,0.39,0.86,0.31,0.52,0.07,0.68,0.59,0.02,0.09,14.02,0.02,0.03,0.24,0.13,0.29,0.06
5572,1,0,6,4,5,35,3,11,5,4,0.75,165.78515,328438,1,35,5,1,6500,1,2,1,1,0,0,1,0,0,1,17,1,0,1,1,0,1,0,0.33,0.38,0.46,0.79,0.39,0.86,0.31,0.52,0.07,0.68,0.59,0.02,0.09,14.02,0.02,0.03,0.24,0.13,0.29,0.06
5572,0,0,6,4,5,35,3,11,5,3,0.75,145.30609,516604,1,35,5,0,7600,1,2,1,1,0,0,0,0,0,0,5,0,0,1,0,1,1,0,0.33,0.38,0.46,0.79,0.39,0.86,0.31,0.52,0.07,0.68,0.59,0.02,0.09,14.02,0.02,0.03,0.24,0.13,0.29,0.06
5572,0,0,6,4,5,35,3,11,5,4,0.33,212.45747,530577,1,35,5,1,0,0,2,1,1,0,0,0,0,0,0,10,1,1,1,0,0,1,0,0.33,0.38,0.46,0.79,0.39,0.86,0.31,0.52,0.07,0.68,0.59,0.02,0.09,14.02,0.02,0.03,0.24,0.13,0.29,0.06
5572,0,0,6,4,5,35,3,11,5,4,0.33,224.72588,127121,1,35,5,1,7300,0,2,1,1,0,0,0,0,NA,0,9,1,1,1,0,1,1,0,0.33,0.38,0.46,0.79,0.39,0.86,0.31,0.52,0.07,0.68,0.59,0.02,0.09,14.02,0.02,0.03,0.24,0.13,0.29,0.06
5572,0,0,6,4,5,35,3,11,5,4,0.75,165.78515,328438,1,35,5,1,6500,1,2,1,1,0,0,1,0,0,1,17,1,0,1,1,0,1,0,0.33,0.38,0.46,0.79,0.39,0.86,0.31,0.52,0.07,0.68,0.59,0.02,0.09,14.02,0.02,0.03,0.24,0.13,0.29,0.06
5572,1,1,6,3,5,35,3,11,5,3,0.75,145.30609,516604,1,35,5,0,7600,1,2,1,1,0,0,0,0,0,0,5,0,0,1,0,1,1,0,0.33,0.38,0.46,0.79,0.39,0.86,0.31,0.52,0.07,0.68,0.59,0.02,0.09,14.02,0.02,0.03,0.24,0.13,0.29,0.06
5572,1,1,6,3,5,35,3,11,5,4,0.33,212.45747,530577,1,35,5,1,0,0,2,1,1,0,0,0,0,0,0,10,1,1,1,0,0,1,0,0.33,0.38,0.46,0.79,0.39,0.86,0.31,0.52,0.07,0.68,0.59,0.02,0.09,14.02,0.02,0.03,0.24,0.13,0.29,0.06
5572,1,1,6,3,5,35,3,11,5,4,0.33,224.72588,127121,1,35,5,1,7300,0,2,1,1,0,0,0,0,NA,0,9,1,1,1,0,1,1,0,0.33,0.38,0.46,0.79,0.39,0.86,0.31,0.52,0.07,0.68,0.59,0.02,0.09,14.02,0.02,0.03,0.24,0.13,0.29,0.06
5572,1,1,6,3,5,35,3,11,5,4,0.75,165.78515,328438,1,35,5,1,6500,1,2,1,1,0,0,1,0,0,1,17,1,0,1,1,0,1,0,0.33,0.38,0.46,0.79,0.39,0.86,0.31,0.52,0.07,0.68,0.59,0.02,0.09,14.02,0.02,0.03,0.24,0.13,0.29,0.06
5578,1,1,4,4,4,35,3,10,4,4,0.2,178.76955,914987,1,35,4,1,9600,0,2,0,1,0,0,0,0,0,1,13,0,1,1,1,1,1,0,0.33,0.38,0.46,0.79,0.39,0.86,0.31,0.52,0.07,0.68,0.59,0.02,0.09,14.02,0.02,0.03,0.24,0.13,0.29,0.06
5582,1,2,6,2,3,35,3,7,3,2,0.33,254.11404,476390,1,35,3,0,7032,0,2,1,1,0,0,0,0,0,1,29,1,0,1,1,1,0,0,0.33,0.38,0.46,0.79,0.39,0.86,0.31,0.52,0.07,0.68,0.59,0.02,0.09,14.02,0.02,0.03,0.24,0.13,0.29,0.06
5588,0,0.406896551724138,5,4,3,35,3,9,5,4,0.5,165.78515,328161,1,35,3,1,0,0,2,1,1,0,0,0,0,0,0,10,0,NA,1,1,0,1,0,0.33,0.38,0.46,0.79,0.39,0.86,0.31,0.52,0.07,0.68,0.59,0.02,0.09,14.02,0.02,0.03,0.24,0.13,0.29,0.06
5595,1,2,6,2,1,35,3,10,5,2,0.8,170.62623,369849,1,35,7,NA,90000,0,2,0,0,0,0,1,1,1,0,21,1,0,1,0,1,0,0,0.33,0.38,0.46,0.79,0.39,0.86,0.31,0.52,0.07,0.68,0.59,0.02,0.09,14.02,0.02,0.03,0.24,0.13,0.29,0.06
5595,1,2,6,2,1,35,3,10,5,2,0.2,254.11404,408379,1,35,7,1,22901,0,2,0,0,0,0,1,1,2,1,30,1,0,1,1,1,0,0,0.33,0.38,0.46,0.79,0.39,0.86,0.31,0.52,0.07,0.68,0.59,0.02,0.09,14.02,0.02,0.03,0.24,0.13,0.29,0.06
5595,1,2,6,2,1,35,3,10,5,2,0.5,170.62623,38866,1,35,1,1,15600,NA,2,1,1,0,0,0,0,0,1,4,1,0,1,0,1,1,0,0.33,0.38,0.46,0.79,0.39,0.86,0.31,0.52,0.07,0.68,0.59,0.02,0.09,14.02,0.02,0.03,0.24,0.13,0.29,0.06
5595,1,2,6,2,1,35,3,10,5,1,0.67,198.91926,178926,1,35,2,NA,78000,0,2,0,0,0,0,1,0,2,0,2,1,1,1,1,1,0,0,0.33,0.38,0.46,0.79,0.39,0.86,0.31,0.52,0.07,0.68,0.59,0.02,0.09,14.02,0.02,0.03,0.24,0.13,0.29,0.06
5595,1,4,4,2,7,35,3,10,5,2,0.8,170.62623,369849,1,35,7,NA,90000,0,2,0,0,0,0,1,1,1,0,21,1,0,1,0,1,0,0,0.33,0.38,0.46,0.79,0.39,0.86,0.31,0.52,0.07,0.68,0.59,0.02,0.09,14.02,0.02,0.03,0.24,0.13,0.29,0.06
5595,1,4,4,2,7,35,3,10,5,2,0.2,254.11404,408379,1,35,7,1,22901,0,2,0,0,0,0,1,1,2,1,30,1,0,1,1,1,0,0,0.33,0.38,0.46,0.79,0.39,0.86,0.31,0.52,0.07,0.68,0.59,0.02,0.09,14.02,0.02,0.03,0.24,0.13,0.29,0.06
5595,1,4,4,2,7,35,3,10,5,2,0.5,170.62623,38866,1,35,1,1,15600,NA,2,1,1,0,0,0,0,0,1,4,1,0,1,0,1,1,0,0.33,0.38,0.46,0.79,0.39,0.86,0.31,0.52,0.07,0.68,0.59,0.02,0.09,14.02,0.02,0.03,0.24,0.13,0.29,0.06
5595,1,4,4,2,7,35,3,10,5,1,0.67,198.91926,178926,1,35,2,NA,78000,0,2,0,0,0,0,1,0,2,0,2,1,1,1,1,1,0,0,0.33,0.38,0.46,0.79,0.39,0.86,0.31,0.52,0.07,0.68,0.59,0.02,0.09,14.02,0.02,0.03,0.24,0.13,0.29,0.06
5595,1,6,4,2,7,35,3,10,5,2,0.8,170.62623,369849,1,35,7,NA,90000,0,2,0,0,0,0,1,1,1,0,21,1,0,1,0,1,0,0,0.33,0.38,0.46,0.79,0.39,0.86,0.31,0.52,0.07,0.68,0.59,0.02,0.09,14.02,0.02,0.03,0.24,0.13,0.29,0.06
5595,1,6,4,2,7,35,3,10,5,2,0.2,254.11404,408379,1,35,7,1,22901,0,2,0,0,0,0,1,1,2,1,30,1,0,1,1,1,0,0,0.33,0.38,0.46,0.79,0.39,0.86,0.31,0.52,0.07,0.68,0.59,0.02,0.09,14.02,0.02,0.03,0.24,0.13,0.29,0.06
5595,1,6,4,2,7,35,3,10,5,2,0.5,170.62623,38866,1,35,1,1,15600,NA,2,1,1,0,0,0,0,0,1,4,1,0,1,0,1,1,0,0.33,0.38,0.46,0.79,0.39,0.86,0.31,0.52,0.07,0.68,0.59,0.02,0.09,14.02,0.02,0.03,0.24,0.13,0.29,0.06
5595,1,6,4,2,7,35,3,10,5,1,0.67,198.91926,178926,1,35,2,NA,78000,0,2,0,0,0,0,1,0,2,0,2,1,1,1,1,1,0,0,0.33,0.38,0.46,0.79,0.39,0.86,0.31,0.52,0.07,0.68,0.59,0.02,0.09,14.02,0.02,0.03,0.24,0.13,0.29,0.06
5595,1,3,4,1,2,35,3,10,5,2,0.8,170.62623,369849,1,35,7,NA,90000,0,2,0,0,0,0,1,1,1,0,21,1,0,1,0,1,0,0,0.33,0.38,0.46,0.79,0.39,0.86,0.31,0.52,0.07,0.68,0.59,0.02,0.09,14.02,0.02,0.03,0.24,0.13,0.29,0.06
5595,1,3,4,1,2,35,3,10,5,2,0.2,254.11404,408379,1,35,7,1,22901,0,2,0,0,0,0,1,1,2,1,30,1,0,1,1,1,0,0,0.33,0.38,0.46,0.79,0.39,0.86,0.31,0.52,0.07,0.68,0.59,0.02,0.09,14.02,0.02,0.03,0.24,0.13,0.29,0.06
5595,1,3,4,1,2,35,3,10,5,2,0.5,170.62623,38866,1,35,1,1,15600,NA,2,1,1,0,0,0,0,0,1,4,1,0,1,0,1,1,0,0.33,0.38,0.46,0.79,0.39,0.86,0.31,0.52,0.07,0.68,0.59,0.02,0.09,14.02,0.02,0.03,0.24,0.13,0.29,0.06
5595,1,3,4,1,2,35,3,10,5,1,0.67,198.91926,178926,1,35,2,NA,78000,0,2,0,0,0,0,1,0,2,0,2,1,1,1,1,1,0,0,0.33,0.38,0.46,0.79,0.39,0.86,0.31,0.52,0.07,0.68,0.59,0.02,0.09,14.02,0.02,0.03,0.24,0.13,0.29,0.06
5596,0,0,3,1,7,35,3,9,5,5,0.5,178.76955,634836,1,35,7,1,70000,0,2,0,0,0,0,0,0,0,0,2,1,1,1,0,1,1,0,0.33,0.38,0.46,0.79,0.39,0.86,0.31,0.52,0.07,0.68,0.59,0.02,0.09,14.02,0.02,0.03,0.24,0.13,0.29,0.06
5596,0,0,3,1,7,35,3,9,5,1,0.75,175.78075,301773,1,35,7,1,108000,0,4,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0.33,0.38,0.46,0.79,0.39,0.86,0.31,0.52,0.07,0.68,0.59,0.02,0.09,14.02,0.02,0.03,0.24,0.13,0.29,0.06
5596,0,0,3,1,7,35,3,9,5,1,0.6,175.78075,755904,1,35,7,1,145000,0,4,0,0,0,0,0,0,0,1,2,1,0,1,1,0,0,0,0.33,0.38,0.46,0.79,0.39,0.86,0.31,0.52,0.07,0.68,0.59,0.02,0.09,14.02,0.02,0.03,0.24,0.13,0.29,0.06
5596,1,0,4,5,7,35,3,9,5,5,0.5,178.76955,634836,1,35,7,1,70000,0,2,0,0,0,0,0,0,0,0,2,1,1,1,0,1,1,0,0.33,0.38,0.46,0.79,0.39,0.86,0.31,0.52,0.07,0.68,0.59,0.02,0.09,14.02,0.02,0.03,0.24,0.13,0.29,0.06
5596,1,0,4,5,7,35,3,9,5,1,0.75,175.78075,301773,1,35,7,1,108000,0,4,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0.33,0.38,0.46,0.79,0.39,0.86,0.31,0.52,0.07,0.68,0.59,0.02,0.09,14.02,0.02,0.03,0.24,0.13,0.29,0.06
5596,1,0,4,5,7,35,3,9,5,1,0.6,175.78075,755904,1,35,7,1,145000,0,4,0,0,0,0,0,0,0,1,2,1,0,1,1,0,0,0,0.33,0.38,0.46,0.79,0.39,0.86,0.31,0.52,0.07,0.68,0.59,0.02,0.09,14.02,0.02,0.03,0.24,0.13,0.29,0.06
5596,0,2,3,1,7,35,3,9,5,5,0.5,178.76955,634836,1,35,7,1,70000,0,2,0,0,0,0,0,0,0,0,2,1,1,1,0,1,1,0,0.33,0.38,0.46,0.79,0.39,0.86,0.31,0.52,0.07,0.68,0.59,0.02,0.09,14.02,0.02,0.03,0.24,0.13,0.29,0.06
5596,0,2,3,1,7,35,3,9,5,1,0.75,175.78075,301773,1,35,7,1,108000,0,4,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0.33,0.38,0.46,0.79,0.39,0.86,0.31,0.52,0.07,0.68,0.59,0.02,0.09,14.02,0.02,0.03,0.24,0.13,0.29,0.06
5596,0,2,3,1,7,35,3,9,5,1,0.6,175.78075,755904,1,35,7,1,145000,0,4,0,0,0,0,0,0,0,1,2,1,0,1,1,0,0,0,0.33,0.38,0.46,0.79,0.39,0.86,0.31,0.52,0.07,0.68,0.59,0.02,0.09,14.02,0.02,0.03,0.24,0.13,0.29,0.06
5611,0,1,4,1,6,35,3,9,4,1,1,182.2904,678362,1,35,6,1,30000,0,2,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0.33,0.38,0.46,0.79,0.39,0.86,0.31,0.52,0.07,0.68,0.59,0.02,0.09,14.02,0.02,0.03,0.24,0.13,0.29,0.06
5613,0,1,5,2,7,35,3,12,7,2,0.5,145.30609,985591,1,35,7,1,15588,0,1,0,1,0,0,0,0,0,0,41,0,0,0,1,0,0,0,0.33,0.38,0.46,0.79,0.39,0.86,0.31,0.52,0.07,0.68,0.59,0.02,0.09,14.02,0.02,0.03,0.24,0.13,0.29,0.06
5613,0,1,5,2,7,35,3,12,7,2,0.25,254.11404,569078,1,35,7,1,7032,0,1,1,1,0,0,0,0,0,1,41,0,0,0,1,1,0,0,0.33,0.38,0.46,0.79,0.39,0.86,0.31,0.52,0.07,0.68,0.59,0.02,0.09,14.02,0.02,0.03,0.24,0.13,0.29,0.06
5613,1,2,6,2,7,35,3,12,7,2,0.5,145.30609,985591,1,35,7,1,15588,0,1,0,1,0,0,0,0,0,0,41,0,0,0,1,0,0,0,0.33,0.38,0.46,0.79,0.39,0.86,0.31,0.52,0.07,0.68,0.59,0.02,0.09,14.02,0.02,0.03,0.24,0.13,0.29,0.06
5613,1,2,6,2,7,35,3,12,7,2,0.25,254.11404,569078,1,35,7,1,7032,0,1,1,1,0,0,0,0,0,1,41,0,0,0,1,1,0,0,0.33,0.38,0.46,0.79,0.39,0.86,0.31,0.52,0.07,0.68,0.59,0.02,0.09,14.02,0.02,0.03,0.24,0.13,0.29,0.06
5623,0,3,4,2,6,35,3,12,6,2,0.4,145.30609,814180,1,35,6,1,25500,0,1,0,0,0,0,0,0,2,1,27,0,1,0,1,0,0,0,0.33,0.38,0.46,0.79,0.39,0.86,0.31,0.52,0.07,0.68,0.59,0.02,0.09,14.02,0.02,0.03,0.24,0.13,0.29,0.06
5624,NA,1.37215382690975,5.1171875,2,6,35,3,12,7,2,0.5,145.30609,905864,1,35,6,NA,17344,NA,1,0,1,0,0,NA,NA,NA,NA,34,0,NA,0,NA,NA,NA,0,0.33,0.38,0.46,0.79,0.39,0.86,0.31,0.52,0.07,0.68,0.59,0.02,0.09,14.02,0.02,0.03,0.24,0.13,0.29,0.06
5649,0,1,3,2,2,36,3,6,3,2,0.5,176.98019,232602,1,36,2,1,135000,0,4,0,0,0,0,0,0,0,0,4,1,0,1,1,0,0,0,0.82,0.66,0.24,0.72,0.13,0.74,0.32,0.57,0.06,0.69,0.48,0.09,0.12,13.75,0.11,0.08,0.33,0.16,0.35,0.16
5654,0,0.444827586206897,2.18503937007874,2,3,36,3,10,5,2,0.25,148.70327,379817,1,36,3,1,60000,NA,3,0,0,0,0,0,0,NA,0,11,1,1,1,1,0,0,0,0.82,0.66,0.24,0.72,0.13,0.74,0.32,0.57,0.06,0.69,0.48,0.09,0.12,13.75,0.11,0.08,0.33,0.16,0.35,0.16
5672,0,2.08641975308642,4,2,4,36,3,8,3,2,1,195.06173,445402,1,36,4,1,10000,0,2,0,1,1,1,0,0,0,0,26,1,0,1,NA,0,0,NA,0.82,0.66,0.24,0.72,0.13,0.74,0.32,0.57,0.06,0.69,0.48,0.09,0.12,13.75,0.11,0.08,0.33,0.16,0.35,0.16
5672,0,2.08641975308642,4,2,4,36,3,8,3,2,1,195.06173,650302,1,36,4,1,28000,0,2,0,0,1,1,0,0,0,0,19,1,1,1,1,0,0,NA,0.82,0.66,0.24,0.72,0.13,0.74,0.32,0.57,0.06,0.69,0.48,0.09,0.12,13.75,0.11,0.08,0.33,0.16,0.35,0.16
5672,0,3.08641975308642,5,2,4,36,3,8,3,2,1,195.06173,445402,1,36,4,1,10000,0,2,0,1,1,1,0,0,0,0,26,1,0,1,NA,0,0,NA,0.82,0.66,0.24,0.72,0.13,0.74,0.32,0.57,0.06,0.69,0.48,0.09,0.12,13.75,0.11,0.08,0.33,0.16,0.35,0.16
5672,0,3.08641975308642,5,2,4,36,3,8,3,2,1,195.06173,650302,1,36,4,1,28000,0,2,0,0,1,1,0,0,0,0,19,1,1,1,1,0,0,NA,0.82,0.66,0.24,0.72,0.13,0.74,0.32,0.57,0.06,0.69,0.48,0.09,0.12,13.75,0.11,0.08,0.33,0.16,0.35,0.16
5673,0,0,5,2,7,36,3,11,5,2,0.5,195.06173,666331,1,36,7,1,9576,0,4,0,1,0,0,0,0,0,0,0,1,1,0,NA,0,0,0,0.82,0.66,0.24,0.72,0.13,0.74,0.32,0.57,0.06,0.69,0.48,0.09,0.12,13.75,0.11,0.08,0.33,0.16,0.35,0.16
