ano,temperatura,pH,milho,sacarose,boa
2015,62,7.31,Comum,7.29,1
2015,62.4,7.09,BRS3046,63.29,0
2015,63.6,7.58,BRS3046,81.02,0
2015,59.6,7.07,Comum,14.44,1
2015,64.8,7.21,BRS3046,71.49,0
2015,62.2,7.6,BRS3046,64.44,0
2015,67.8,7.37,BRS3046,69.33,0
2015,55.8,7.35,BRS3046,70.07,0
2015,59.7,7.79,BRS3046,79.47,0
2015,56,7.22,BRS3046,59.3,0
2015,62.3,7.37,BRS3046,82.37,0
2015,60.9,7.25,Comum,11.54,1
2015,58.2,7.65,BRS3046,68.23,0
2015,60.3,7.86,Comum,8.77,1
2015,51.1,7.64,Comum,6.54,1
2015,59.5,7.47,BRS3046,66.62,0
2015,57.6,7.66,Comum,11.01,1
2015,58.1,7.92,Comum,5.22,1
2015,65.2,7.9,BRS3046,63.73,0
2015,57.9,7.5,Comum,6.53,1
2015,54.1,7.35,BRS3046,79.62,0
2015,56.1,7.07,BRS3046,65.15,0
2015,59.8,7.35,BRS3046,71.25,0
2015,56.7,7.01,BRS3046,61.04,0
2015,61.2,7.32,Comum,10.15,1
2015,60.2,7.33,BRS3046,62.72,0
2015,59.3,7.9,BRS3046,67.28,0
2015,55,7.27,Comum,8.1,1
2015,54.5,7.28,Comum,10.91,1
2015,61.2,7.24,BRS3046,68.28,0
2015,51.7,7.99,BRS3046,68.23,0
2015,56.9,7.86,Comum,9.78,1
2015,55.8,7.03,BRS3046,5.02,1
2015,58.3,7.76,Comum,9.91,1
2015,61.2,7.87,BRS3046,66.48,0
2015,66.6,7.35,BRS3046,76.43,0
2015,63.3,7.34,BRS3046,74.29,0
2015,59.1,7.84,BRS3046,62.08,0
2015,58.1,7.8,BRS3046,79.94,0
2015,64.7,7.19,BRS3046,66.99,0
2015,61.8,7.53,BRS3046,83.85,0
2015,69.1,7.41,BRS3046,71.86,0
2015,63.8,7.02,Comum,83.64,0
2015,64.2,7.05,Comum,59.43,0
2015,56.9,7.37,BRS3046,60.45,0
2015,61.5,7.27,BRS3046,65.31,0
2015,55.9,7.98,Comum,8.89,1
2015,62.3,7.11,BRS3046,68.13,0
2015,63.6,7.73,BRS3046,70.79,0
2015,60.2,7.82,BRS3046,64.87,0
2015,61.7,7.33,BRS3046,73.78,0
2015,63.1,7.8,BRS3046,73.46,0
2015,54.2,7.66,BRS3046,79.73,0
2015,59.9,7.71,BRS3046,90.44,0
2015,61.7,8,BRS3046,79.89,0
2015,55.8,7.18,BRS3046,77.79,0
2015,68.3,7.47,BRS3046,64.52,0
2015,58.5,7.92,BRS3046,70.72,0
2015,58.2,7.01,Comum,9.41,1
2015,68.2,7.8,BRS3046,66.32,0
2015,64,7.94,Comum,8.07,1
2015,59.6,7.28,Comum,7.36,1
2015,64.7,7.7,Comum,8.72,1
2015,61.7,7.86,Comum,10.07,1
2015,63.2,7.17,BRS3046,68.2,0
2015,61.7,7.72,Comum,7.58,1
2015,56.6,7.97,BRS3046,69.16,0
2015,60.8,7.67,BRS3046,71.14,0
2015,57.7,7.27,Comum,11.01,1
2015,60,7.74,BRS3046,67.72,0
2015,65,7.05,BRS3046,72.08,0
2015,53,7.2,BRS3046,69.12,0
2015,57.2,7.57,Comum,9.79,1
2015,64.4,7.64,BRS3046,57.34,0
2015,57.5,7.79,BRS3046,63.22,0
2015,59.8,7.95,BRS3046,66.09,0
2015,61.4,7.25,BRS3046,75.33,0
2015,59.1,7.33,BRS3046,70.45,0
2015,57.6,7.66,BRS3046,70.35,0
2015,64.6,7.64,BRS3046,90.97,0
2015,58.8,7.79,Comum,8.27,1
2015,66.4,7.81,Comum,10.18,1
2015,65.2,7.77,Comum,11.23,1
2015,54,7.46,BRS3046,8.54,1
2015,56,7.52,Comum,7.37,1
2015,72.4,7.37,Comum,7.19,1
2015,54.8,7.99,Comum,9.5,1
2015,59.6,7.63,Comum,8.57,1
2015,57.8,7.7,Comum,12.21,1
2015,59.3,7.8,Comum,11.01,1
2015,53.7,7.19,Comum,9.42,1
2015,62,7.79,Comum,12.77,1
2015,61.2,7.19,BRS3046,84.44,0
2015,57.7,7.54,Comum,5.95,1
2015,64.5,7.65,BRS3046,69.43,0
2015,53.8,7.22,BRS3046,59.64,0
2015,63.3,7.91,BRS3046,64.78,0
2015,55.3,7.36,BRS3046,82.66,0
2015,62.6,7.69,BRS3046,61.65,0
2015,64.4,7.35,Comum,11.24,1
2015,63,7.18,BRS3046,78.03,0
2015,63.8,7.62,BRS3046,81.17,0
2015,65.8,7.87,BRS3046,67.92,0
2015,61.2,7.84,BRS3046,56.84,0
2015,58.3,7.52,BRS3046,66.15,0
2015,59.9,7.98,BRS3046,65.57,0
2015,55.5,7.7,BRS3046,74.9,0
2015,54.9,7.56,BRS3046,62.15,0
2015,55.9,7.75,BRS3046,73.91,0
2015,61.6,7.91,BRS3046,74.94,0
2015,55,7.56,Comum,11.14,1
2015,62.8,7.4,BRS3046,77.04,0
2015,62.9,7.98,BRS3046,57.81,0
2015,58.4,7.84,BRS3046,63.43,0
2015,56.4,7.09,Comum,7.98,1
2015,53.3,7.54,Comum,11.44,1
2015,58.1,7.24,BRS3046,86.86,0
2015,56.5,7.42,BRS3046,12.06,1
2015,61.1,7.14,BRS3046,83.73,0
2015,58.5,7.11,Comum,10.54,1
2015,54.9,7.39,BRS3046,73.63,0
2015,64.1,7.23,BRS3046,74.56,0
2015,65,7.87,BRS3046,65.16,0
2015,66.7,7.99,Comum,74.99,0
2015,53.7,7.67,Comum,8.9,1
2015,54.4,7.22,Comum,11.6,1
2015,55.2,7.7,Comum,8.57,1
2015,62.9,7.54,BRS3046,70.18,0
2015,54,7.82,BRS3046,62.26,0
2015,60.5,7.44,Comum,8.38,1
2015,58.2,7.5,BRS3046,66.67,0
2015,57.5,7.36,BRS3046,75.61,0
2015,59.4,7.35,BRS3046,67.63,0
2015,57.7,7.71,BRS3046,64.3,0
2015,60.8,7.35,BRS3046,81.66,0
2015,55,7.64,BRS3046,68.99,0
2015,61.5,7.37,Comum,14.14,1
2015,57.7,7.28,BRS3046,79.9,0
2015,58.1,7.26,BRS3046,87.13,0
2015,56.2,7.42,BRS3046,53.78,0
2015,65.1,7.87,BRS3046,71.61,0
2015,55.7,7.91,Comum,8.51,1
2015,60.9,7.91,BRS3046,74.6,0
2015,56.9,7.02,Comum,8.17,1
2015,55.5,7.49,Comum,8.97,1
2015,55.1,7.85,BRS3046,55.58,0
2015,62,7.24,BRS3046,80.95,0
2015,62.8,7.73,BRS3046,59.95,0
2015,62.4,7.81,Comum,6.11,1
2016,60,7.58,BRS3046,65.37,0
2016,58.9,7.94,BRS3046,78.75,0
2016,64.4,7.11,BRS3046,69.11,0
2016,67.2,7.16,BRS3046,66.8,0
2016,52.3,7.32,BRS3046,82.21,0
2016,56.8,7.62,Comum,11.02,1
2016,60.1,7.68,BRS3046,80.08,0
2016,56.7,7.54,Comum,8.63,1
2016,58.2,7.71,Comum,6.94,1
2016,62.9,7.58,Comum,11.65,1
2016,63,7.24,Comum,7.47,1
2016,54.7,7.69,BRS3046,62.73,0
2016,58.2,7.6,BRS3046,77.99,0
2016,61.4,7.73,BRS3046,73.5,0
2016,60.3,7.82,BRS3046,69.11,0
2016,62,7.6,Comum,11.25,1
2016,61.9,7.16,Comum,10.89,1
2016,62.9,7.03,Comum,70.45,0
2016,55.9,7.79,Comum,7.81,1
2016,64.1,7.36,Comum,10.26,1
2016,66.1,7.49,Comum,68.79,0
2016,58.2,7.33,Comum,9.65,1
2016,58.2,7.97,Comum,8.91,1
2016,59.3,7.79,BRS3046,78.62,0
2016,65.5,7.06,BRS3046,64.37,0
2016,56.4,7.84,BRS3046,80.84,0
2016,63,7.77,BRS3046,80.82,0
2016,62.1,7.01,BRS3046,56.69,0
2016,61.7,7.04,BRS3046,57.47,0
2016,59.7,7.12,Comum,8.39,1
2016,59,7.8,BRS3046,67.95,0
2016,52.4,7.93,Comum,9.88,1
2016,63.4,7.66,BRS3046,68.63,0
2016,64.4,7.87,BRS3046,58.8,0
2016,59.7,7.09,BRS3046,75.07,0
2016,57.1,7.57,Comum,6.02,1
2016,62,7.55,BRS3046,61.97,0
2016,57.8,7.46,BRS3046,87.23,0
2016,62.7,7.85,BRS3046,60.77,0
2016,67.1,7.33,BRS3046,72.13,0
2016,58.1,7.77,BRS3046,71.15,0
2016,60.8,7.55,BRS3046,74.44,0
2016,61.1,7,BRS3046,73.15,0
2016,59.9,7.24,Comum,10.34,1
2016,66.1,7.71,Comum,9.97,1
2016,61.8,7.67,BRS3046,73.11,0
2016,59.2,7.86,BRS3046,70.8,0
2016,64.3,7.87,Comum,8.54,1
2016,66,7.76,BRS3046,67.55,0
2016,57.4,7.34,BRS3046,76.55,0
2016,58.9,7.52,BRS3046,78.5,0
2016,56.8,7.02,BRS3046,72.59,0
2016,54.5,7.97,BRS3046,90.57,0
2016,62.4,7.87,Comum,11.54,1
2016,53.5,7.95,BRS3046,67.51,0
2016,54.7,7.21,BRS3046,55.06,0
2016,59.8,7.75,BRS3046,75.97,0
2016,60.3,7.37,BRS3046,69.41,0
2016,58.9,7.44,BRS3046,50.71,0
2016,67.2,7.2,BRS3046,62.95,0
2016,62.6,7.01,BRS3046,70.46,0
2016,59.4,7.35,BRS3046,69.22,0
2016,62.8,7.21,BRS3046,76.05,0
2016,55.2,7.71,BRS3046,73.39,0
2016,60.5,7.74,Comum,7.92,1
2016,61.3,7.71,BRS3046,81.94,0
2016,68,7.63,BRS3046,65.07,0
2016,66.9,7.26,BRS3046,72.96,0
2016,54.4,7.96,Comum,12.89,1
2016,60.2,7.68,Comum,6.2,1
2016,62.7,7.7,Comum,10.52,1
2016,58.3,7.25,BRS3046,69.52,0
2016,65.9,7.39,BRS3046,78.58,0
2016,55.8,7.33,Comum,9.21,1
2016,51.7,7.28,Comum,6.8,1
2016,64,7.3,BRS3046,67.17,0
2016,58,7.74,BRS3046,76.62,0
2016,61.5,7.88,Comum,8,1
2016,68.3,7.58,BRS3046,64.12,0
2016,62.4,7.08,BRS3046,66.52,0
2016,49.8,7.39,Comum,12.39,1
2016,58.3,7.82,Comum,10.74,1
2016,67.6,7.33,Comum,80.42,0
2016,57.8,7.96,Comum,8.53,1
2016,55.5,7.65,BRS3046,67.34,0
2016,58.1,7.36,Comum,8.81,1
2016,51.4,7.58,BRS3046,11.78,1
2016,63.1,7.89,Comum,9.23,1
2016,60.7,7.32,BRS3046,68.38,0
2016,59.2,7.32,BRS3046,67.9,0
2016,57.8,7.08,Comum,7.76,1
2016,63.6,7.82,BRS3046,68.53,0
2016,60.3,7.87,Comum,6.23,1
2016,62.6,7.98,BRS3046,77.09,0
2016,53,7.24,Comum,9.91,1
2016,63.1,7.06,BRS3046,76.42,0
2016,57.8,7.15,BRS3046,69.37,0
2016,56.9,7.11,BRS3046,62.01,0
2016,60.6,7.7,BRS3046,55.36,0
2016,63.6,7.05,BRS3046,66.74,0
2016,61.5,7.37,BRS3046,65.99,0
2016,66,7.4,BRS3046,61.35,0
2016,57.7,7.99,Comum,10.56,1
2016,64,7.37,BRS3046,69.43,0
2016,66.4,7.69,Comum,12,1
2016,59.7,7.61,Comum,9.79,1
2016,58,7.06,BRS3046,57.76,0
2016,57,7.43,BRS3046,58.99,0
2016,54.8,7.54,BRS3046,66.93,0
2016,61,7.49,BRS3046,69.03,0
2016,54.4,7.84,BRS3046,71.07,0
2016,56.4,7.33,Comum,68.73,0
2016,67.4,7.61,BRS3046,79.79,0
2016,60.3,7,BRS3046,57.31,0
2016,56.5,7.59,BRS3046,69.88,0
2016,52.9,7.76,BRS3046,77.84,0
2016,57.6,7.21,BRS3046,73.39,0
2016,57.5,7.63,BRS3046,76.56,0
2016,55.5,7.31,Comum,7.43,1
2016,58.6,7.82,Comum,11,1
2016,61.1,7.97,BRS3046,61.37,0
2016,50.5,7.73,BRS3046,64.37,0
2016,60.5,7.81,BRS3046,66.17,0
2016,54.6,7.36,BRS3046,77.26,0
2016,59.6,7.65,Comum,8.57,1
2016,53.8,7.08,BRS3046,77.84,0
2016,61.8,7.78,BRS3046,66.27,0
2016,58.2,7.94,Comum,8.52,1
2016,56.2,7.48,BRS3046,78.37,0
2016,66.6,7.57,BRS3046,72.44,0
2016,64.3,7.59,BRS3046,60.84,0
2016,57.2,7.83,BRS3046,70.49,0
2016,59.4,7.11,Comum,10.97,1
2016,56.1,7.81,BRS3046,70.27,0
2016,58.3,7.21,Comum,10.29,1
2016,65.8,7.31,BRS3046,69.77,0
2016,64.6,7.72,BRS3046,67.98,0
2016,61.2,7.45,Comum,10.78,1
2017,66.4,7.99,BRS3046,65.91,0
2017,55.5,7.13,Comum,8.46,1
2017,67.3,7.48,BRS3046,66.56,0
2017,63,7.2,BRS3046,79.19,0
2017,63.8,7.41,BRS3046,76.72,0
2017,66.3,7.55,BRS3046,66.19,0
2017,56,7.72,BRS3046,65.43,0
2017,60,7.6,BRS3046,85.77,0
2017,55,7.04,BRS3046,66.8,0
2017,57.8,7.61,BRS3046,70.86,0
2017,62.9,7,BRS3046,65.04,0
2017,61.5,7.26,BRS3046,67.42,0
2017,65,7.12,Comum,8.98,1
2017,65.8,7.87,BRS3046,73.5,0
2017,56.6,7.89,BRS3046,69.08,0
2017,61.6,7.91,Comum,10.31,1
2017,58.7,7.91,BRS3046,72.98,0
2017,44.8,7.63,Comum,8.5,1
2017,66.9,7.96,Comum,11.6,1
2017,64.7,7.73,Comum,8.78,1
2017,58.9,7.08,BRS3046,65.55,0
2017,60.5,7.89,BRS3046,77.04,0
2017,68.6,7.04,BRS3046,66.04,0
2017,57.5,7.92,BRS3046,55.37,0
2017,57.7,7.72,BRS3046,80.05,0
2017,68.2,7.11,Comum,9.9,1
2017,60.9,7.89,Comum,10.59,1
2017,62.3,7.12,BRS3046,61.36,0
2017,57.3,7.65,BRS3046,76.19,0
2017,58.3,7.25,BRS3046,75.96,0
2017,55.9,7.92,BRS3046,74.6,0
2017,55.3,7.35,BRS3046,62.03,0
2017,54.5,7.13,BRS3046,64.43,0
2017,60.7,7.97,BRS3046,68.91,0
2017,60.3,7.76,Comum,9.16,1
2017,63.1,7.77,BRS3046,84.86,0
2017,58.1,7.48,BRS3046,62.57,0
2017,62.6,7.5,BRS3046,67.55,0
2017,61.4,7.6,BRS3046,67.39,0
2017,57.1,7.09,BRS3046,65.98,0
2017,57.7,7.21,Comum,8.67,1
2017,57.3,7.3,BRS3046,74.75,0
2017,62.9,7.51,BRS3046,80.56,0
2017,65.7,7.78,Comum,7.47,1
2017,62.4,7.98,BRS3046,65.13,0
2017,65.4,7.99,BRS3046,70.68,0
2017,58,7.52,Comum,7.69,1
2017,65.2,7.58,Comum,12.06,1
2017,52,7.23,Comum,10.27,1
2017,64.9,7.35,Comum,60.95,0
2017,64.4,7.81,Comum,12.2,1
2017,56.2,7.51,BRS3046,77.01,0
2017,54.5,7.88,BRS3046,69.66,0
2017,62.9,7.51,BRS3046,62.91,0
2017,59.1,7.44,BRS3046,61.99,0
2017,57.9,7.05,BRS3046,71.31,0
2017,58.1,7.47,Comum,8.6,1
2017,54.8,7.31,Comum,8.39,1
2017,61.6,7.07,BRS3046,74.34,0
2017,59.7,7.74,BRS3046,65.85,0
2017,59.7,7.41,BRS3046,84.22,0
2017,56.1,7.97,BRS3046,67.37,0
2017,64.3,7.72,BRS3046,61.87,0
2017,63.6,7.77,BRS3046,85.37,0
2017,56.4,7.34,BRS3046,77.96,0
2017,63.5,7.73,BRS3046,73.81,0
2017,54.6,7.58,Comum,8.85,1
2017,66.6,7.09,BRS3046,68.3,0
2017,65.3,7.24,BRS3046,75.98,0
2017,55.1,7.55,BRS3046,62.93,0
2017,59.5,7.09,BRS3046,66.87,0
2017,55.6,7.14,Comum,9.76,1
2017,60.2,7.42,BRS3046,66.82,0
2017,62.3,7.3,BRS3046,55.54,0
2017,52.1,7.86,Comum,7.34,1
2017,68.4,7.17,Comum,9.34,1
2017,58.3,7.48,BRS3046,76.18,0
2017,62.1,7.8,Comum,10.61,1
2017,66.4,7.89,Comum,9.84,1
2017,61.3,7.77,BRS3046,65.69,0
2017,69.5,7.98,BRS3046,70.52,0
2017,61.6,7.88,Comum,9.71,1
2017,60.1,7.1,BRS3046,66.31,0
2017,65.5,7.87,BRS3046,70.1,0
2017,55.3,7.31,Comum,5.8,1
2017,60.2,7.13,BRS3046,65.48,0
2017,57.3,7.33,BRS3046,86.29,0
2017,53.9,7.15,BRS3046,65.49,0
2017,60.5,7.15,Comum,8.95,1
2017,61.4,7.08,BRS3046,64,0
2017,59.7,7.38,BRS3046,72.26,0
2017,60.4,7.36,Comum,10.75,1
2017,61.5,7.55,Comum,9.41,1
2017,58.2,7.83,Comum,12.08,1
2017,57.3,7.48,Comum,9.29,1
2017,60.1,7.57,BRS3046,74.25,0
2017,63.2,7.27,BRS3046,68.97,0
2017,56.8,7.41,Comum,9.13,1
2017,64.4,7.93,BRS3046,57.17,0
2017,55.5,7.26,Comum,10.18,1
2017,61.5,7.67,BRS3046,80.97,0
2017,56.1,7.98,BRS3046,70.37,0
2017,61,7.36,Comum,70.94,0
2017,56.5,7.69,BRS3046,74.29,0
2017,72,7.8,BRS3046,83.78,0
2017,67.8,7.74,BRS3046,72.4,0
2017,59,7.96,BRS3046,77.22,0
2017,56.5,7.72,Comum,6.9,1
2017,55.2,7.11,BRS3046,66.96,0
2017,62,7.67,BRS3046,58.03,0
2017,62.6,7.49,Comum,72.66,0
2017,60.3,7.33,Comum,8.52,1
2017,62,7.04,BRS3046,75.6,0
2017,63.4,7.69,BRS3046,65.61,0
2017,59.4,7.39,BRS3046,68.23,0
2017,56.5,7.75,BRS3046,64.67,0
2017,61.5,7.27,BRS3046,69.95,0
2017,60.1,7.19,BRS3046,75.53,0
2017,62,7.18,Comum,62.96,0
2017,60.2,7.91,BRS3046,73.6,0
2017,59.8,7.55,BRS3046,70.45,0
2017,55.7,7.35,BRS3046,66.66,0
2017,55.6,7.3,BRS3046,77.28,0
2017,70.9,7.83,Comum,71.77,0
2017,64.9,7.93,BRS3046,66.95,0
2017,57.8,7.55,Comum,12.51,1
2017,58.8,7.75,BRS3046,60.57,0
2017,55.2,7.11,Comum,10.46,1
2017,53.2,7.13,Comum,9.39,1
2017,58.5,7.2,Comum,6.34,1
2017,56.9,7.24,BRS3046,75.87,0
2017,52.8,7.79,BRS3046,68.81,0
2017,56.8,7.1,Comum,5.37,1
2017,57.3,7.99,BRS3046,64.43,0
2017,60.1,7.17,Comum,11.16,1
2017,62.9,7.28,BRS3046,65.18,0
2017,55.4,7.92,BRS3046,69.52,0
2017,53.6,7.86,BRS3046,69.16,0
2017,52.8,7.36,BRS3046,72.43,0
2018,59.7,7.89,BRS3046,60.69,0
2018,65.3,7.6,Comum,9.36,1
2018,54,7.88,Comum,9.61,1
2018,60.1,7.77,Comum,11.2,1
2018,60.1,7.62,BRS3046,71.3,0
2018,57.8,7.58,BRS3046,71.2,0
2018,63.9,7.67,BRS3046,79.17,0
2018,61.8,7.55,Comum,6.49,1
2018,62.1,7.46,BRS3046,63.31,0
2018,60.5,7.79,Comum,9.34,1
2018,55.9,7.97,Comum,7.63,1
2018,63.1,7.5,Comum,10.54,1
2018,48.6,7.97,BRS3046,62.79,0
2018,61.4,7.09,BRS3046,65.6,0
2018,59.4,7.05,Comum,8.16,1
2018,63.6,7.72,BRS3046,70.93,0
2018,60.7,7.42,BRS3046,71.76,0
2018,69,7.75,BRS3046,75.97,0
2018,56.2,7.55,Comum,9.98,1
2018,65.5,7.69,Comum,12.05,1
2018,51.2,7.19,BRS3046,73.61,0
2018,57.6,7.43,BRS3046,62.46,0
2018,68.2,7.73,Comum,11.04,1
2018,60.3,7.8,BRS3046,68.72,0
2018,61.2,7.79,Comum,11.09,1
2018,63.3,7.25,BRS3046,70.19,0
2018,57.7,7.91,BRS3046,69.06,0
2018,63.1,7.82,BRS3046,64.71,0
2018,65.2,7.05,BRS3046,76.4,0
2018,60.5,7.79,Comum,7.01,1
2018,58.2,7.65,BRS3046,69.76,0
2018,62.3,7.49,Comum,9.35,1
2018,58.8,7.28,BRS3046,74.66,0
2018,58.5,7.3,Comum,11.09,1
2018,59.2,7.36,Comum,8.8,1
2018,62.3,7.94,Comum,9.16,1
2018,58,7.46,Comum,8.11,1
2018,61.4,7.61,Comum,10.83,1
2018,64.5,7.41,BRS3046,65.45,0
2018,55,7.53,Comum,10.12,1
2018,65.7,7.28,BRS3046,70.91,0
2018,60.1,7.24,BRS3046,67.85,0
2018,60,7.24,BRS3046,69.33,0
2018,68.8,7.45,BRS3046,74.72,0
2018,56.4,7.89,BRS3046,76.19,0
2018,64.2,7.79,BRS3046,73.6,0
2018,59.9,7.09,BRS3046,56.37,0
2018,62.9,7.64,BRS3046,74.44,0
2018,57.1,7.43,BRS3046,74.63,0
2018,59,7.25,Comum,10.98,1
2018,64.1,7.32,Comum,70.39,0
2018,57.1,7.32,BRS3046,81.41,0
2018,51.2,7.74,BRS3046,71.44,0
2018,61,7.49,Comum,8.44,1
2018,55.8,7.53,BRS3046,12.09,1
2018,64.2,7.17,BRS3046,86.47,0
2018,61.8,7.23,Comum,7.58,1
2018,62.1,7.72,BRS3046,79.19,0
2018,55.1,7.96,BRS3046,62.48,0
2018,55.4,7.49,Comum,11.49,1
2018,63,7.48,BRS3046,67.28,0
2018,56.8,7.14,Comum,9.48,1
2018,61.8,7.98,BRS3046,66.26,0
2018,62.9,7.75,Comum,10.21,1
2018,62.7,7.71,BRS3046,64.03,0
2018,64.2,7.23,BRS3046,84.46,0
2018,63.3,7.93,Comum,7.35,1
2018,59.4,7.45,Comum,10.7,1
2018,61.2,7.63,Comum,9.85,1
2018,55.2,7.57,Comum,8.59,1
2018,67.5,7.85,Comum,60.62,0
2018,60.3,7.05,Comum,11.45,1
2018,60.3,7.86,BRS3046,74.36,0
2018,63.7,7.95,BRS3046,77.19,0
2018,69.9,7.15,BRS3046,69.12,0
2018,61.5,7.67,Comum,10.25,1
2018,61.6,7.63,BRS3046,72.06,0
2018,61.3,7.86,BRS3046,84.39,0
2018,62.6,7.71,Comum,12.63,1
2018,54,7.24,BRS3046,67.77,0
2018,56.1,7.83,BRS3046,13.01,1
2018,61.9,7.04,Comum,10.36,1
2018,62,7.58,BRS3046,87.25,0
2018,66.8,7.28,BRS3046,68.91,0
2018,65.6,7.71,BRS3046,64.75,0
2018,61.5,7.81,BRS3046,64.22,0
2018,55.7,7.14,BRS3046,61.68,0
2018,56.4,7.04,Comum,9.06,1
2018,61.7,7.74,BRS3046,62.96,0
2018,61.5,7.85,Comum,6.28,1
2018,61.5,7.88,BRS3046,59.39,0
2018,61.4,7.79,BRS3046,68.91,0
2018,58.6,7.95,Comum,7.66,1
2018,55,7.88,BRS3046,78.1,0
2018,52.1,7.02,Comum,7.96,1
2018,56.3,7.82,BRS3046,62.32,0
2018,54.5,7.98,BRS3046,72.68,0
2018,60,7.46,Comum,9.87,1
2018,57.4,7.42,Comum,8.08,1
2018,56.1,7.17,BRS3046,69.7,0
2018,51.6,7.4,BRS3046,69.01,0
2018,59.1,7.55,BRS3046,69.62,0
2018,65.9,7.02,BRS3046,66.44,0
2018,56.5,7.54,Comum,7.28,1
2018,59.8,7.52,BRS3046,76.08,0
2018,64.9,7.24,BRS3046,62.58,0
2018,60.2,7.25,BRS3046,63.17,0
2018,51,7.38,Comum,8.71,1
2018,69.3,7.43,Comum,9.97,1
2018,60.7,7.21,Comum,11.13,1
2018,57.6,7,Comum,8.16,1
2018,54.8,7.76,Comum,11.01,1
2018,60.5,7.06,BRS3046,77.79,0
2018,60.7,7.46,Comum,9.38,1
2018,60.8,7.39,BRS3046,57.41,0
2018,70.6,7.93,BRS3046,64.94,0
2018,59.3,7.09,Comum,11.71,1
2018,67.1,7.41,BRS3046,76.27,0
2018,54.7,7.5,BRS3046,64.76,0
2018,52,7.41,Comum,8.13,1
2018,67.8,7.31,Comum,68.85,0
2018,59.1,7.55,BRS3046,61.63,0
2018,58.8,7.02,BRS3046,72.09,0
2018,60.9,7.16,BRS3046,75.48,0
2018,57.7,7.9,Comum,8.19,1
2018,67.5,7.55,BRS3046,75.48,0
2018,52.7,7.03,Comum,11.73,1
2018,57.4,7.55,BRS3046,67.45,0
2018,63.9,7.49,BRS3046,81.84,0
2018,63.1,7.34,BRS3046,73.36,0
2018,68.7,7.38,BRS3046,72.47,0
2018,59.6,7.04,Comum,10.82,1
2018,59.9,7.6,Comum,8.27,1
2018,52.4,7.25,BRS3046,86.5,0
2018,63.9,7.83,BRS3046,64.03,0
2018,55.7,7.8,BRS3046,67.62,0
2019,65.7,7.54,BRS3046,59.33,0
2019,59.1,7.51,BRS3046,77.68,0
2019,62,7.51,BRS3046,81.09,0
2019,61.2,7.65,BRS3046,73.24,0
2019,66,7.92,BRS3046,65.56,0
2019,55.8,7.65,Comum,8.6,1
2019,56.7,7.97,BRS3046,81.61,0
2019,61.7,7.3,BRS3046,65.59,0
2019,51.4,7.49,Comum,13.69,1
2019,60.8,7.87,BRS3046,75.86,0
2019,68,7.68,Comum,72.06,0
2019,55.6,7.55,BRS3046,68.75,0
2019,62.8,7.63,BRS3046,72.47,0
2019,62.6,7.83,BRS3046,67.51,0
2019,53.3,7.28,Comum,11.44,1
2019,62.5,7.62,BRS3046,79.21,0
2019,58.9,7.07,BRS3046,70.63,0
2019,58.9,7.92,Comum,10.36,1
2019,62.9,7.63,BRS3046,66.63,0
2019,59.4,7.8,Comum,12.39,1
2019,55.8,7.82,BRS3046,69.55,0
2019,56.7,7.9,Comum,10.51,1
2019,56.7,7.92,BRS3046,72.37,0
2019,60.4,7.64,Comum,10.58,1
2019,70.4,7.18,BRS3046,75.31,0
2019,55,7.37,BRS3046,73.43,0
2019,68.5,7.41,BRS3046,65.97,0
2019,63.5,7.95,BRS3046,71.4,0
2019,52.5,7.6,BRS3046,77.65,0
2019,59,7.5,BRS3046,60.1,0
2019,54.2,7.6,BRS3046,70.13,0
2019,59.3,7.37,BRS3046,67.4,0
2019,60,7.82,BRS3046,69.17,0
2019,59.1,7.04,BRS3046,78.69,0
2019,59.8,7.18,Comum,8.43,1
2019,57,7.71,Comum,6.81,1
2019,62.5,7.21,BRS3046,71.22,0
2019,61.9,7.79,BRS3046,62.84,0
2019,58.1,7.52,BRS3046,74.43,0
2019,61.7,7.75,BRS3046,56.81,0
2019,68.2,7.13,BRS3046,73.35,0
2019,60.5,7.7,BRS3046,69.97,0
2019,66.2,7.05,BRS3046,79.34,0
2019,69.8,7.88,BRS3046,80.63,0
2019,59.2,7,BRS3046,61.18,0
2019,57.4,7.39,Comum,7.63,1
2019,53.8,7.43,BRS3046,61.32,0
2019,62,7.66,Comum,9.64,1
2019,63,7.35,BRS3046,63.55,0
2019,60.1,7.29,Comum,10.3,1
2019,59.5,7.35,BRS3046,62.5,0
2019,57,7.96,BRS3046,77.87,0
2019,62.3,7.69,BRS3046,54.9,0
2019,55.4,7.19,BRS3046,73.5,0
2019,61.5,7.91,BRS3046,65.41,0
2019,63.3,7.46,BRS3046,75.19,0
2019,62.2,7.43,BRS3046,79.37,0
2019,65.1,7.25,Comum,72.02,0
2019,56.2,7.03,Comum,7.14,1
2019,65.5,7.58,Comum,73.43,0
2019,61.3,7.13,Comum,8.36,1
2019,59.4,7.95,BRS3046,71.39,0
2019,60.7,7.56,Comum,10.2,1
2019,56.6,7.2,Comum,9.1,1
2019,64.9,7.22,Comum,11.75,1
2019,58.5,7,Comum,10.09,1
2019,64.3,7.24,BRS3046,63.91,0
2019,57.7,7.43,Comum,8.27,1
2019,68.6,7.71,BRS3046,62.72,0
2019,58.2,7.32,BRS3046,73.75,0
2019,67.4,7.95,BRS3046,62.82,0
2019,57.2,7.38,Comum,8.81,1
